unit_number,cycle,op1,op2,predicted_RUL,RUL,error,risk_level,sensor_2,sensor_3,sensor_4,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21
74,104,-0.0029,0.0005,112.0176,159,46.982398986816406,Low,642.26,1583.0,1406.69,553.45,2388.04,9067.24,47.48,521.36,2388.09,8140.48,8.4379,393,38.92,23.3045
74,105,0.0009,-0.0003,117.07865,158,40.921348571777344,Low,642.73,1595.22,1405.66,553.3,2388.07,9061.04,47.51,521.7,2388.1,8139.94,8.4231,393,38.81,23.2877
74,106,0.0001,0.0002,118.11444,157,38.88555908203125,Low,642.37,1594.0,1410.64,554.5,2388.07,9060.12,47.51,521.69,2388.07,8137.87,8.4481,392,38.92,23.2112
74,107,-0.0015,0.0003,96.54728,156,59.452720642089844,Low,642.34,1586.5,1408.49,553.47,2388.1,9055.36,47.75,521.33,2388.08,8141.59,8.4408,395,38.78,23.269
74,108,-0.0021,-0.0003,101.54937,155,53.45063018798828,Low,642.69,1586.53,1400.7,553.46,2388.09,9057.59,47.38,521.6,2388.09,8144.51,8.4415,392,38.71,23.3694
74,109,-0.0002,0.0002,97.154816,154,56.845184326171875,Low,642.32,1603.52,1409.46,553.65,2388.12,9067.38,47.41,521.51,2388.05,8134.69,8.458,392,38.84,23.3584
74,110,0.0008,0.0,105.55457,153,47.44542694091797,Low,643.15,1586.17,1409.93,553.32,2388.09,9053.66,47.52,521.46,2388.07,8136.38,8.4538,393,38.9,23.3619
74,111,0.0004,0.0001,115.3618,152,36.63819885253906,Low,642.88,1587.39,1407.73,553.79,2388.01,9055.16,47.42,521.74,2388.1,8141.65,8.4624,392,38.84,23.2867
74,112,0.0018,-0.0004,87.60248,151,63.39752197265625,Low,642.45,1591.14,1408.45,553.45,2388.05,9071.66,47.53,521.53,2388.12,8144.29,8.4405,394,38.97,23.2817
74,113,-0.0039,-0.0001,105.53092,150,44.469078063964844,Low,642.79,1585.58,1407.12,553.32,2388.08,9061.41,47.44,521.12,2388.11,8138.71,8.4403,393,38.77,23.3056
74,114,-0.0041,-0.0002,97.42855,149,51.571449279785156,Low,642.69,1592.56,1407.87,552.91,2388.1,9065.63,47.41,521.35,2388.07,8141.09,8.4587,391,38.81,23.2432
74,115,-0.0001,0.0002,100.59189,148,47.408111572265625,Low,642.7,1588.59,1406.19,553.21,2388.12,9062.77,47.6,521.04,2388.06,8133.37,8.3938,393,38.74,23.2906
74,116,-0.0001,-0.0003,115.49363,147,31.506370544433594,Low,641.98,1592.27,1399.88,554.34,2388.09,9053.23,47.57,521.58,2388.06,8140.31,8.4262,392,38.87,23.3425
74,117,-0.0025,0.0001,103.14923,146,42.85076904296875,Low,641.97,1585.23,1409.75,552.98,2388.1,9059.32,47.57,521.37,2388.08,8144.87,8.4487,394,38.86,23.2095
74,118,-0.0024,0.0002,102.06402,145,42.93598175048828,Low,642.44,1589.84,1409.64,553.53,2388.1,9059.83,47.43,521.4,2388.03,8136.8,8.4759,394,38.94,23.2443
74,119,0.0023,0.0003,104.81665,144,39.183349609375,Low,642.45,1588.81,1407.51,553.01,2388.05,9061.92,47.5,521.27,2388.07,8136.15,8.4329,394,38.77,23.304
74,120,-0.0025,-0.0,104.88926,143,38.110740661621094,Low,642.49,1587.84,1408.17,553.03,2388.06,9060.29,47.46,521.52,2388.07,8143.68,8.4227,394,38.87,23.2459
74,121,0.0034,-0.0001,84.63987,142,57.360130310058594,Low,642.14,1588.52,1411.1,553.52,2388.14,9059.58,47.63,521.28,2388.09,8140.73,8.4446,393,38.89,23.3125
74,122,-0.0017,-0.0004,103.60124,141,37.39875793457031,Low,642.43,1583.44,1408.5,553.39,2388.1,9052.66,47.51,521.47,2388.09,8134.99,8.4209,394,38.9,23.2823
74,123,-0.0025,0.0005,109.460304,140,30.539695739746094,Low,643.44,1589.81,1404.15,554.04,2388.08,9068.62,47.51,521.67,2388.18,8143.35,8.4312,393,38.74,23.262
74,124,0.0001,-0.0002,98.048096,139,40.951904296875,Low,642.51,1593.3,1409.8,553.43,2388.13,9063.85,47.44,521.62,2388.12,8139.88,8.4566,393,38.72,23.2705
74,125,-0.0002,-0.0003,110.51514,138,27.48486328125,Low,642.43,1590.44,1401.3,553.74,2388.09,9061.2,47.53,521.51,2388.1,8136.56,8.4587,393,38.87,23.3396
74,126,0.0053,0.0004,102.30908,137,34.69091796875,Low,642.13,1594.59,1400.7,554.32,2388.06,9063.56,47.55,521.32,2388.11,8142.27,8.4377,393,38.71,23.1881
74,127,0.001,0.0004,88.420944,136,47.57905578613281,Low,642.15,1584.32,1412.42,553.52,2388.11,9058.61,47.52,521.49,2388.11,8140.72,8.4562,392,38.74,23.2528
74,128,-0.0016,-0.0002,114.63467,135,20.365333557128906,Low,642.34,1585.49,1409.52,552.84,2388.09,9057.04,47.49,521.59,2388.07,8140.51,8.3949,392,38.91,23.3669
74,129,0.0002,-0.0002,93.33982,134,40.660179138183594,Low,642.39,1591.3,1404.81,553.04,2388.09,9068.43,47.45,521.09,2388.07,8144.76,8.4303,394,38.66,23.2411
74,130,0.0015,-0.0001,96.676155,133,36.32384490966797,Low,642.36,1580.9,1407.03,553.83,2388.03,9062.81,47.47,521.81,2388.08,8148.28,8.4747,393,38.87,23.2397
74,131,-0.0018,0.0004,100.71443,132,31.285568237304688,Low,642.45,1592.96,1406.29,553.36,2388.16,9063.59,47.43,521.76,2388.12,8142.8,8.417,394,38.76,23.3555
74,132,0.0024,-0.0001,98.1398,131,32.860198974609375,Low,643.07,1583.74,1405.37,553.15,2388.14,9060.62,47.55,521.18,2388.13,8137.23,8.4259,393,38.8,23.3382
74,133,-0.0058,-0.0002,90.964355,130,39.03564453125,Low,642.65,1589.87,1407.52,553.3,2388.09,9054.96,47.5,521.77,2388.17,8145.06,8.4794,393,38.73,23.2765
74,134,-0.0023,-0.0001,88.68161,129,40.318389892578125,Low,642.68,1589.23,1401.41,553.78,2388.11,9059.75,47.53,521.17,2388.12,8145.0,8.4591,392,38.8,23.2581
74,135,0.0018,0.0001,93.98857,128,34.01142883300781,Low,642.71,1596.49,1409.98,554.18,2388.08,9056.0,47.59,520.94,2388.08,8138.56,8.446,393,38.85,23.2304
74,136,-0.0,0.0002,111.44115,127,15.558853149414062,Low,643.13,1589.63,1414.39,553.8,2388.05,9057.04,47.41,521.31,2388.08,8136.66,8.4485,393,38.83,23.3291
74,137,0.0017,-0.0004,100.09665,126,25.903350830078125,Low,642.61,1595.16,1406.15,552.44,2388.1,9063.35,47.54,521.39,2388.07,8139.59,8.4362,392,38.79,23.201
75,1,0.0018,-0.0003,239.72604,200,-39.726043701171875,Low,641.82,1587.44,1400.17,554.43,2388.0,9055.79,47.35,522.15,2388.04,8137.62,8.4068,392,38.84,23.4836
75,2,0.0017,-0.0002,199.807,199,-0.8070068359375,Low,642.46,1587.02,1400.57,554.32,2388.04,9068.76,47.33,522.4,2388.09,8144.79,8.4068,392,38.96,23.3865
75,3,-0.0015,-0.0001,201.2646,198,-3.2646026611328125,Low,642.27,1584.48,1399.93,553.84,2388.02,9058.35,47.2,522.55,2387.99,8143.59,8.4092,392,39.01,23.4362
75,4,-0.0037,-0.0001,183.54274,197,13.457260131835938,Low,642.31,1584.94,1402.02,554.67,2388.02,9061.39,47.27,521.83,2388.02,8145.47,8.4322,392,38.84,23.3513
75,5,-0.0042,-0.0005,187.71992,196,8.280075073242188,Low,642.12,1578.93,1399.48,553.94,2388.01,9056.11,47.18,521.69,2388.03,8139.92,8.4355,393,39.14,23.3293
75,6,-0.0011,-0.0005,213.4828,195,-18.482803344726562,Low,642.19,1588.18,1401.68,553.63,2388.02,9058.23,47.45,522.14,2388.03,8141.03,8.411,392,38.86,23.4299
75,7,-0.0032,-0.0,196.1794,194,-2.1793975830078125,Low,642.43,1588.9,1401.81,554.21,2388.05,9062.25,47.17,521.96,2388.06,8141.87,8.4296,394,38.88,23.4498
75,8,0.0015,-0.0004,209.69647,193,-16.69647216796875,Low,642.26,1588.48,1402.43,554.02,2388.05,9058.7,47.39,522.17,2388.08,8141.73,8.4133,392,38.89,23.3647
75,9,-0.0021,-0.0004,206.3728,192,-14.372802734375,Low,641.57,1585.23,1408.18,554.72,2388.04,9064.87,47.25,522.24,2388.05,8138.47,8.3966,393,39.0,23.3596
75,10,0.0029,-0.0005,194.95255,191,-3.952545166015625,Low,642.39,1586.31,1400.64,554.2,2388.04,9059.51,47.28,522.66,2388.05,8142.28,8.3925,392,39.13,23.3207
75,11,-0.0046,0.0004,210.1442,190,-20.144195556640625,Low,642.01,1580.86,1408.55,554.42,2388.01,9054.28,47.33,521.96,2388.06,8139.78,8.396,391,38.94,23.3083
75,12,0.0007,-0.0005,187.01584,189,1.984161376953125,Low,641.83,1589.26,1406.92,553.8,2388.05,9057.01,47.36,522.02,2388.0,8136.71,8.3916,392,39.17,23.3521
75,13,-0.002,0.0,203.75984,188,-15.759841918945312,Low,642.18,1584.43,1403.23,554.15,2387.97,9051.41,47.21,522.34,2388.03,8140.44,8.3877,392,38.95,23.3709
75,14,-0.0001,0.0002,199.83046,187,-12.830459594726562,Low,642.34,1591.29,1403.67,554.34,2388.02,9062.92,47.49,522.06,2388.07,8139.82,8.4062,392,39.06,23.388
75,15,-0.0009,-0.0004,198.39542,186,-12.395416259765625,Low,642.29,1591.32,1401.34,555.12,2388.01,9055.99,47.5,522.4,2388.03,8140.24,8.3623,392,38.88,23.3763
75,16,-0.0033,-0.0001,199.19672,185,-14.19671630859375,Low,642.31,1591.52,1398.68,554.46,2388.05,9057.01,47.52,522.21,2388.03,8141.75,8.4556,391,38.95,23.2825
75,17,0.0031,-0.0,196.16992,184,-12.169921875,Low,642.37,1585.91,1399.72,553.86,2388.06,9057.77,47.28,521.95,2388.06,8138.63,8.3976,392,38.93,23.3542
75,18,-0.0023,-0.0003,174.93845,183,8.061553955078125,Low,642.71,1589.06,1405.9,554.28,2388.07,9060.13,47.33,521.58,2388.06,8145.6,8.3885,389,38.75,23.3325
75,19,-0.0011,-0.0002,184.63286,182,-2.6328582763671875,Low,643.02,1588.82,1402.03,554.16,2388.06,9064.61,47.42,521.74,2388.07,8138.81,8.4467,392,38.93,23.3266
75,20,0.0006,0.0001,183.73543,181,-2.7354278564453125,Low,642.31,1581.42,1398.0,553.83,2388.01,9053.78,47.41,522.41,2388.02,8139.82,8.4209,393,38.89,23.2519
75,21,0.0016,-0.0001,211.5801,180,-31.580093383789062,Low,642.25,1583.57,1400.04,554.19,2388.06,9054.94,47.13,522.09,2388.07,8137.18,8.4176,392,38.91,23.4113
75,22,0.0008,0.0002,192.63026,179,-13.630264282226562,Low,642.19,1592.69,1404.83,553.45,2388.07,9065.94,47.17,522.12,2388.04,8138.55,8.3919,393,38.87,23.4156
75,23,0.0008,-0.0001,209.12062,178,-31.120620727539062,Low,642.63,1587.18,1404.02,554.46,2388.04,9055.07,47.33,521.79,2388.08,8139.69,8.413,392,38.95,23.4283
75,24,0.001,-0.0001,179.86797,177,-2.8679656982421875,Low,642.49,1584.35,1396.52,553.63,2388.01,9054.82,47.16,522.13,2388.04,8143.72,8.3848,392,38.98,23.3199
75,25,0.0005,-0.0001,186.35661,176,-10.356613159179688,Low,642.33,1583.2,1401.98,554.09,2388.06,9063.51,47.36,521.94,2388.07,8139.03,8.4103,393,38.99,23.3375
75,26,0.0004,0.0002,175.62639,175,-0.6263885498046875,Low,642.2,1588.17,1399.03,554.32,2388.11,9057.63,47.17,521.67,2388.08,8140.73,8.4561,393,39.08,23.3851
75,27,-0.0028,0.0002,196.47859,174,-22.478591918945312,Low,642.65,1579.05,1399.18,554.76,2388.07,9054.88,47.43,522.28,2388.09,8135.95,8.4,393,39.02,23.3691
75,28,0.0026,-0.0002,207.75157,173,-34.75157165527344,Low,643.07,1584.53,1397.6,554.24,2388.05,9054.04,47.48,522.11,2388.13,8142.13,8.4018,391,38.75,23.5374
75,29,0.0004,-0.0002,172.76204,172,-0.7620391845703125,Low,642.52,1581.88,1406.66,554.68,2388.01,9057.08,47.36,522.42,2388.11,8142.29,8.4239,392,38.98,23.2999
75,30,-0.0032,-0.0004,167.20999,171,3.790008544921875,Low,642.45,1589.4,1398.67,554.49,2388.07,9061.6,47.25,521.75,2388.04,8139.16,8.4267,393,38.9,23.4163
75,31,-0.0003,-0.0001,160.21,170,9.789993286132812,Low,642.1,1581.48,1404.84,553.76,2388.13,9061.82,47.35,522.12,2388.04,8141.55,8.4326,391,38.87,23.2459
75,32,0.0006,-0.0005,183.16496,169,-14.164962768554688,Low,642.45,1587.25,1406.95,553.23,2388.03,9063.44,47.29,521.91,2388.02,8139.77,8.3926,392,38.95,23.4177
75,33,0.0032,0.0002,170.08852,168,-2.0885162353515625,Low,642.6,1591.05,1395.96,553.55,2388.01,9054.44,47.28,521.85,2388.04,8136.99,8.4344,393,39.02,23.3844
75,34,0.002,-0.0002,172.72435,167,-5.7243499755859375,Low,642.31,1578.73,1398.32,554.31,2388.03,9055.7,47.39,521.97,2388.1,8144.79,8.4056,393,38.98,23.3522
75,35,0.0034,0.0004,163.62659,166,2.3734130859375,Low,642.34,1581.29,1403.6,553.39,2388.04,9057.52,47.17,521.88,2388.04,8143.55,8.4209,393,38.93,23.3455
75,36,0.0,-0.0004,173.28563,165,-8.285629272460938,Low,642.24,1585.67,1400.28,553.67,2388.04,9057.44,47.27,521.59,2388.0,8138.22,8.4124,393,39.12,23.3566
75,37,-0.0015,-0.0004,182.09758,164,-18.097579956054688,Low,642.48,1584.99,1395.15,554.34,2388.01,9062.7,47.38,522.13,2388.06,8141.95,8.4153,391,38.93,23.4317
75,38,0.0017,0.0,187.4064,163,-24.406402587890625,Low,642.15,1583.64,1394.51,553.95,2388.02,9061.92,47.47,522.15,2388.04,8133.61,8.4127,391,38.87,23.439
75,39,-0.0011,-0.0005,181.40938,162,-19.409378051757812,Low,642.41,1590.17,1395.72,554.75,2387.99,9058.65,47.27,522.14,2388.09,8140.47,8.3995,392,38.87,23.3715
75,40,-0.0006,0.0003,151.21243,161,9.787567138671875,Low,641.76,1587.47,1407.82,553.06,2388.02,9071.98,47.3,522.17,2388.1,8138.2,8.426,393,38.74,23.3231
75,41,-0.0019,0.0003,158.00626,160,1.993743896484375,Low,642.38,1585.75,1404.62,553.84,2388.02,9063.67,47.37,522.03,2388.06,8142.2,8.3917,392,38.91,23.3278
75,42,-0.0028,-0.0001,152.8843,159,6.1157073974609375,Low,642.77,1595.95,1399.21,553.53,2388.11,9053.32,47.32,522.14,2388.07,8134.67,8.4247,392,38.95,23.4647
75,43,-0.0048,0.0002,158.97244,158,-0.972442626953125,Low,642.76,1578.27,1396.72,554.34,2388.0,9059.1,47.51,521.59,2388.01,8139.05,8.4359,392,38.92,23.4137
75,44,0.0043,0.0005,163.22163,157,-6.2216339111328125,Low,641.99,1582.66,1407.04,554.3,2388.08,9059.07,47.33,522.29,2388.09,8136.55,8.4304,393,38.92,23.3726
75,45,0.0007,-0.0,158.4389,156,-2.43890380859375,Low,642.6,1580.96,1408.81,553.72,2388.09,9061.92,47.34,521.52,2388.08,8140.51,8.4072,393,39.02,23.4176
75,46,-0.0029,0.0001,178.56047,155,-23.560470581054688,Low,642.2,1586.91,1397.98,553.98,2388.0,9057.74,47.38,522.76,2388.01,8138.09,8.4279,393,39.02,23.2735
75,47,-0.0024,-0.0003,160.99925,154,-6.9992523193359375,Low,642.18,1588.09,1407.09,554.12,2388.06,9058.37,47.26,521.93,2388.04,8136.14,8.4388,392,38.91,23.3616
75,48,-0.0034,-0.0004,152.20898,153,0.791015625,Low,642.69,1582.5,1393.92,553.65,2388.08,9062.55,47.33,522.34,2388.05,8148.94,8.4426,390,38.93,23.3803
75,49,-0.0003,0.0003,145.30003,152,6.6999664306640625,Low,642.78,1599.56,1404.74,553.83,2388.03,9056.52,47.49,521.62,2388.13,8139.05,8.4054,393,39.05,23.2762
75,50,-0.001,0.0001,151.836,151,-0.83599853515625,Low,642.1,1587.44,1403.79,553.37,2388.03,9064.27,47.49,521.95,2388.06,8142.05,8.3883,394,38.84,23.3568
75,51,0.0019,-0.0003,164.79536,150,-14.795364379882812,Low,642.06,1587.32,1398.56,554.05,2388.0,9056.1,47.21,522.18,2388.01,8141.36,8.4254,391,39.21,23.327
75,52,0.0001,-0.0,144.18309,149,4.8169097900390625,Low,642.28,1591.04,1398.92,553.82,2388.07,9054.49,47.41,521.27,2388.02,8136.51,8.4325,393,39.14,23.2776
75,53,-0.0,-0.0004,147.9666,148,0.0334014892578125,Low,642.55,1584.72,1405.33,554.52,2388.01,9065.45,47.31,522.19,2388.1,8140.2,8.4293,393,38.94,23.4062
75,54,-0.0022,-0.0002,141.92332,147,5.0766754150390625,Low,642.37,1589.0,1400.31,553.0,2388.05,9065.45,47.17,521.61,2388.1,8143.55,8.4601,392,38.99,23.4024
75,55,-0.0025,-0.0003,158.57375,146,-12.573745727539062,Low,642.3,1583.91,1397.2,553.74,2388.05,9053.73,47.28,521.98,2388.04,8134.06,8.4426,392,38.93,23.3541
75,56,0.0021,0.0001,172.70845,145,-27.708450317382812,Low,642.37,1584.63,1403.48,553.38,2388.07,9050.52,47.44,522.03,2388.06,8143.08,8.4499,392,39.07,23.4391
75,57,-0.0032,-0.0004,161.41039,144,-17.410385131835938,Low,642.31,1591.42,1398.72,554.41,2388.05,9056.81,47.48,521.98,2388.04,8137.03,8.4269,392,38.96,23.3745
75,58,-0.0038,0.0001,135.05157,143,7.94842529296875,Low,642.48,1590.94,1401.12,554.62,2388.01,9066.89,47.4,521.57,2388.07,8143.55,8.4223,392,38.95,23.4097
75,59,0.0008,0.0003,155.76646,142,-13.766464233398438,Low,642.27,1582.26,1394.06,553.42,2388.04,9055.53,47.27,521.75,2388.09,8142.72,8.3889,393,38.89,23.2851
75,60,-0.0009,0.0002,149.06207,141,-8.06207275390625,Low,642.69,1590.32,1403.46,554.28,2388.1,9056.3,47.34,522.08,2388.02,8142.07,8.3944,392,38.93,23.3128
75,61,0.0011,0.0002,129.20198,140,10.798019409179688,Low,642.42,1586.02,1395.4,554.12,2388.0,9055.04,47.54,521.29,2388.07,8143.95,8.4442,393,38.87,23.3786
75,62,-0.002,0.0003,161.66818,139,-22.668182373046875,Low,642.57,1582.65,1406.85,554.84,2388.08,9056.45,47.17,521.93,2388.1,8136.11,8.4131,392,39.01,23.3008
75,63,-0.0023,0.0004,149.69164,138,-11.691635131835938,Low,642.57,1583.99,1400.88,553.23,2388.07,9060.93,47.34,522.08,2388.02,8139.96,8.4185,392,38.92,23.4578
75,64,0.0004,-0.0003,147.8972,137,-10.897201538085938,Low,642.33,1589.22,1403.03,553.28,2388.12,9057.74,47.37,521.73,2388.07,8137.28,8.4364,392,38.97,23.3413
75,65,-0.0017,0.0001,145.63283,136,-9.632827758789062,Low,642.39,1578.58,1407.72,553.48,2388.04,9057.48,47.46,522.13,2388.04,8137.34,8.4044,393,38.69,23.3216
75,66,-0.0011,0.0005,165.72426,135,-30.724258422851562,Low,642.33,1583.63,1409.52,554.05,2388.06,9053.5,47.36,521.72,2388.06,8136.78,8.4072,392,38.81,23.3435
75,67,-0.0004,0.0001,140.24637,134,-6.246368408203125,Low,642.2,1587.58,1412.42,554.13,2388.04,9052.48,47.33,521.67,2388.07,8143.23,8.4242,393,38.98,23.4081
75,68,-0.0033,0.0003,144.1936,133,-11.193603515625,Low,642.26,1583.61,1398.66,553.92,2388.05,9056.06,47.47,522.08,2388.02,8138.56,8.4238,392,39.04,23.3239
75,69,-0.0039,0.0004,165.60567,132,-33.60566711425781,Low,642.09,1583.05,1409.76,554.28,2388.04,9055.83,47.25,521.86,2388.06,8138.07,8.4334,390,39.17,23.4056
75,70,0.0006,-0.0001,128.59811,131,2.401885986328125,Low,642.62,1580.51,1407.6,554.58,2388.07,9060.52,47.38,521.89,2388.08,8144.69,8.4172,394,38.99,23.2578
75,71,-0.0029,0.0004,126.30374,130,3.696258544921875,Low,642.73,1589.42,1401.14,554.0,2388.05,9052.57,47.26,521.76,2388.06,8144.23,8.4444,392,38.89,23.2981
75,72,-0.0008,-0.0003,126.174065,129,2.8259353637695312,Low,642.6,1580.02,1408.89,554.42,2388.05,9055.29,47.4,521.33,2388.06,8140.04,8.4143,392,38.79,23.3174
75,73,0.0042,0.0004,144.80492,128,-16.804916381835938,Low,642.63,1587.44,1407.38,554.12,2388.12,9063.03,47.33,521.94,2388.07,8136.76,8.4195,393,38.89,23.3653
75,74,0.003,-0.0002,131.02153,127,-4.0215301513671875,Low,642.05,1587.77,1400.46,553.98,2388.11,9061.66,47.45,521.67,2388.05,8140.68,8.4256,393,38.74,23.3346
75,75,-0.0005,0.0002,112.09644,126,13.903556823730469,Low,642.5,1585.85,1404.77,554.31,2388.07,9059.26,47.42,521.41,2388.08,8146.22,8.4106,393,38.69,23.2716
75,76,0.0037,-0.0002,135.735,125,-10.735000610351562,Low,642.78,1593.43,1405.71,554.35,2388.1,9053.17,47.48,521.93,2388.03,8138.95,8.3844,392,39.02,23.3992
75,77,0.0032,-0.0003,136.63306,124,-12.633056640625,Low,642.63,1588.68,1412.4,553.68,2388.01,9052.77,47.26,522.1,2388.06,8140.84,8.3856,392,38.86,23.3581
75,78,0.0014,0.0003,109.26742,123,13.732582092285156,Low,642.73,1577.54,1413.44,553.57,2388.09,9059.29,47.3,521.09,2388.08,8142.49,8.454,392,38.66,23.3436
75,79,0.0027,-0.0001,157.72382,122,-35.72381591796875,Low,642.44,1589.54,1407.04,553.65,2388.04,9057.68,47.25,522.07,2388.04,8140.21,8.4263,391,38.83,23.4405
75,80,-0.0017,0.0001,116.8741,121,4.1259002685546875,Low,642.67,1583.75,1414.14,553.73,2388.01,9064.93,47.42,521.49,2388.01,8140.23,8.4214,393,39.07,23.3866
75,81,-0.0012,0.0002,129.39691,120,-9.39691162109375,Low,642.11,1589.0,1407.17,553.57,2388.05,9060.62,47.41,521.98,2388.04,8139.05,8.4058,392,39.0,23.3049
75,82,-0.0004,0.0001,130.9055,119,-11.905502319335938,Low,642.45,1586.16,1403.02,553.74,2388.07,9056.04,47.37,521.8,2388.07,8140.59,8.4521,393,38.84,23.2877
75,83,0.0007,-0.0001,122.957184,118,-4.957183837890625,Low,642.16,1582.77,1401.44,554.38,2388.08,9062.89,47.3,521.33,2388.03,8142.31,8.416,393,38.97,23.3994
75,84,-0.0031,-0.0001,122.0063,117,-5.0063018798828125,Low,642.51,1588.74,1409.11,552.84,2388.07,9053.68,47.41,522.13,2388.09,8141.18,8.4552,391,38.84,23.2896
75,85,-0.0024,-0.0005,123.93359,116,-7.93359375,Low,641.97,1585.49,1410.02,553.67,2388.1,9052.96,47.29,522.05,2388.06,8141.42,8.4376,394,38.9,23.3263
75,86,0.003,0.0002,109.146515,115,5.853485107421875,Low,642.59,1586.12,1404.51,553.79,2388.07,9060.58,47.72,521.27,2388.06,8139.43,8.4111,393,38.85,23.3127
75,87,-0.0002,-0.0005,126.077515,114,-12.0775146484375,Low,641.75,1585.79,1396.18,552.98,2388.05,9058.44,47.49,522.23,2388.06,8136.18,8.4023,393,38.89,23.3837
75,88,0.0036,0.0001,122.86509,113,-9.865089416503906,Low,642.13,1594.47,1403.3,554.11,2388.12,9051.28,47.4,521.52,2388.1,8132.14,8.4316,392,38.98,23.4919
76,1,0.0005,-0.0,226.95554,214,-12.955535888671875,Low,641.68,1583.52,1395.95,554.24,2388.05,9057.45,47.15,522.52,2387.98,8137.85,8.459,393,38.94,23.3414
76,2,0.0053,0.0001,208.75813,213,4.2418670654296875,Low,642.01,1589.18,1397.51,554.04,2388.02,9049.44,47.12,522.42,2388.01,8139.67,8.4103,392,39.0,23.4391
76,3,-0.0029,-0.0001,204.82904,212,7.17095947265625,Low,642.1,1589.48,1399.57,554.41,2388.01,9057.24,47.26,522.39,2388.03,8144.99,8.4145,391,38.89,23.369
76,4,0.0026,0.0002,222.34544,211,-11.345443725585938,Low,642.26,1579.46,1405.73,553.89,2388.0,9061.46,47.08,522.29,2388.02,8135.17,8.4068,393,39.05,23.4329
76,5,-0.0013,0.0004,217.24586,210,-7.2458648681640625,Low,642.56,1586.28,1405.69,554.61,2387.98,9051.09,47.22,522.12,2388.0,8137.79,8.3942,391,38.99,23.2959
76,6,-0.0006,0.0002,219.97815,209,-10.9781494140625,Low,642.25,1583.34,1395.89,554.19,2388.02,9050.34,47.16,522.94,2388.02,8137.69,8.3885,392,38.98,23.3554
76,7,0.0022,-0.0003,219.82147,208,-11.82147216796875,Low,642.01,1587.85,1402.66,554.49,2388.06,9055.64,47.24,522.27,2387.98,8139.02,8.3985,391,39.05,23.3817
76,8,-0.001,0.0004,209.41988,207,-2.4198760986328125,Low,642.5,1583.66,1402.85,554.06,2388.02,9053.56,47.17,522.6,2388.07,8141.38,8.4218,392,39.02,23.5047
76,9,-0.0047,0.0002,221.56102,206,-15.561019897460938,Low,642.69,1573.74,1396.1,554.77,2388.02,9056.72,47.08,522.17,2388.02,8138.56,8.3948,390,38.95,23.3754
76,10,0.0012,0.0004,212.48947,205,-7.489471435546875,Low,642.71,1583.99,1392.54,554.43,2388.03,9054.64,47.32,522.33,2388.01,8138.63,8.4071,391,39.09,23.3996
76,11,0.0003,0.0003,197.3337,204,6.6663055419921875,Low,641.95,1587.21,1395.47,554.39,2388.02,9056.88,47.32,522.31,2387.97,8147.93,8.4331,391,39.02,23.4032
76,12,0.0008,0.0002,206.07373,203,-3.07373046875,Low,642.64,1580.12,1408.17,553.94,2388.01,9054.91,47.14,522.45,2388.0,8140.32,8.4193,393,39.13,23.4788
76,13,-0.0015,-0.0002,201.19388,202,0.806121826171875,Low,642.37,1581.52,1400.27,554.8,2387.99,9060.51,47.32,522.12,2388.01,8142.3,8.3683,392,39.0,23.5085
76,14,-0.0034,-0.0002,199.81522,201,1.184783935546875,Low,641.78,1577.3,1405.19,553.61,2388.0,9054.33,47.14,521.95,2388.0,8139.09,8.4049,391,39.03,23.3254
76,15,-0.0005,0.0003,214.93648,200,-14.936477661132812,Low,642.09,1580.27,1390.97,553.89,2387.98,9048.52,47.11,522.28,2388.03,8137.27,8.3976,392,38.76,23.4283
76,16,0.0011,0.0002,210.17384,199,-11.173843383789062,Low,641.85,1586.05,1401.48,554.67,2388.0,9055.33,47.35,522.64,2387.96,8139.67,8.4051,393,39.06,23.4477
76,17,0.0029,0.0,198.90636,198,-0.9063568115234375,Low,642.65,1582.02,1395.58,555.21,2388.02,9055.64,47.19,522.09,2387.98,8135.2,8.4148,392,38.99,23.4622
76,18,-0.0027,0.0001,189.14426,197,7.855743408203125,Low,642.08,1583.56,1398.59,554.21,2388.02,9054.63,47.29,522.47,2388.04,8145.78,8.3997,390,39.08,23.398
76,19,0.0024,-0.0003,207.97418,196,-11.97418212890625,Low,642.27,1586.06,1395.67,554.24,2388.06,9050.24,47.26,522.68,2388.02,8134.91,8.3993,392,39.33,23.3973
76,20,-0.0006,-0.0002,199.60289,195,-4.6028900146484375,Low,642.29,1584.27,1402.26,554.67,2388.1,9060.56,47.24,522.53,2388.04,8136.49,8.3825,392,39.06,23.4221
76,21,-0.0018,-0.0003,215.5197,194,-21.519699096679688,Low,641.76,1585.46,1395.78,554.08,2388.04,9054.18,47.0,521.82,2387.98,8134.53,8.4265,392,38.93,23.4332
76,22,0.0009,-0.0001,208.0065,193,-15.006500244140625,Low,642.28,1585.9,1399.64,554.64,2387.98,9051.25,47.2,522.69,2387.99,8141.57,8.4126,393,39.01,23.4159
76,23,0.0011,0.0003,190.0777,192,1.92230224609375,Low,642.05,1580.8,1398.7,554.7,2388.0,9059.53,47.34,522.49,2388.03,8140.2,8.4389,391,38.96,23.3008
